Stratno | Stratigraphic Name | Reference Id | Usage No |   Usage  | Page Number | Minimum Age Name | Maximum Age Name | Reference Comments | Numerical Age | Parent Units | Constituents | Related Units | Lithology 
10414|Limbunya Group|60006|5|Briefly described|Map Legend|Paleoproterozoic|Paleoproterozoic|Geological Province: Birrindudu Basin. Includes: Blue Hole Formation, Campbell Springs Dolostone, Fraynes Formation. Dolostone, siltstone, sandstone, tuffite.|||||
10414|Limbunya Group|60589|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Includes eleven named units and undivided rocks.  Consists of dolostone, siltstone, sandstone, tuffite.  Geological Province: Birrindudu Basin.|||||
10414|Limbunya Group|60672|5|Briefly described|Map Legend|Paleoproterozoic|Paleoproterozoic|Mainly dolostone, sandstone and siltstone. Geological Province: Birrindudu Basin.|||||
10414|Limbunya Group|60682|5|Briefly described|piii, 7|Statherian|Statherian|Geological Province: Birrindudu Basin.|||||
10414|Limbunya Group|60685|5|Briefly described|p4 Fig. 3|Proterozoic|Proterozoic|Unconformably overlain by Wickham Formation (Wattie Group). Geological Province: Birrindudu Basin.|||||
10414|Limbunya Group|63261|5|Briefly described|p17, p24|Paleoproterozoic|Paleoproterozoic|Interpreted to overlie Birrindudu Group to the north (drill hole evidence). Age: 1640-1635Ma (SHRIMP U-Pb, tuffaceous rock, Smith et al 2001).|Age: 1640-1635Ma||||
10414|Limbunya Group|64662|5|Briefly described|p44|Statherian|Statherian|Age: ~1.64Ga. Overlies Birrindudu Group in the Victoria River Basin.|||||
10414|Limbunya Group|64722|5|Briefly described|Fig. 2 p3-6, p10|Statherian|Statherian|Age of 1640-1635 Ma given after Cutovinos et al. (2002).||||Overlies Birrindudu Group.|
10414|Limbunya Group|64724|5|Briefly described|p45 Fig.5, p46|Statherian|Statherian|Victoria River and Birrindudu Basin unit deposited as part of sedimentation in the Isa Superbasin (1660-1590 Ma)|||||
10414|Limbunya Group|64737|4|Described|p232 Fig.2, p233, p243|Statherian|Statherian|Of Victoria River Basin. Ages from volcanics within the unit (Cutovinos et al., 2002).|1636 +/- 5 and 1639 +/- 7 Ma.||Includes Bluehole Formation and Campbell Springs Dolostone.|Overlies Gardiner Sandstone.|Interlayered siliciclastic and hypersaline carbonate rocks which include stromatolites and other features interpreted as shallow to very shallow marine deposition.
10414|Limbunya Group|65331|5|Briefly described|Map legend + overview geology map legend|Palaeoproterozoic|Palaeoproterozoic|Of Birrindudu Basin. Includes Fraynes Formation, Campbell Springs Dolostone, Blue Hole Formation. Dolostone, siltstone, sandstone, tuffite|||||
10414|Limbunya Group|65342|5|Briefly described|pp10-11.|||Birrindudu Basin.|||Includes Stirling, Kunja and Farquharson Sandstones; Margery, Amos Knob, Blue Hole, Fraynes and Killaloc Formations; Pear Tree, Mallabah and Campbell Springs Dolostones.|Unconformably overlies Birrindudu and Tolmer Groups.|Mainly carbonate and siliciclastic rocks.
10414|Limbunya Group|67151|5|Briefly described|Map legend.|Proterozoic|Proterozoic|Birindudu Basin.|||Includes Stirling and Farquharson Sandstones; Margery, Amos Knob, Blue Hole, Killaloc and Fraynes Formations; Pear Tree, Mallabah and Campbell Springs Dolostones; and Kunja Siltstone.|Is unconformably overlain by Wattie Group.|
10414|Limbunya Group|68733|4|Described|p176, p177, p179 Tb.1, p184-187, p193|Statherian|Statherian|Birrindudu Basin. Age constraints provided by four intercalated tuffs in the upper parts (Smith 2001; Cutovinos et al. 2002).|ca. 1640 - 1635 Ma||Includes Killaloc, Fraynes, Blue Hole, Amos Knob and Margery Formations; Campbell Springs, Pear Tree, and Mallabah Dolostones; Faraquharson Sandstone and Stirling (basal) Sandstones; Kunja Siltstone.|Unconformably overlain by the Wickham Formation.  Unconformably underlain by the Birrindudu Group.|Carbonate dominated.
10424|Limmen Sandstone|22538|6|Mentioned|Fig3 P708||||||||
10424|Limmen Sandstone|22600|4|Described|Map legend|Mesoproterozoic|Mesoproterozoic||||||
10424|Limmen Sandstone|22853|3|Fully described|26|Proterozoic|Proterozoic|Of the Roper Group. Max thickness 80m. Overlain by Mainoru Formation, underlain by McArthur Group and Nathan Group.|||||
10424|Limmen Sandstone|23216|5|Briefly described|p30,33-4||||||||
10424|Limmen Sandstone|23404|5|Briefly described|p639 Fig.2|||Of Roper Group.|||||
10424|Limmen Sandstone|23776|5|Briefly described|p705 Fig 2.|||Of Roper Group|||||
10424|Limmen Sandstone|23937|2|Defined|p83 App. 1|Calymmian|Calymmian|Of Collara Subgroup. Previously mapped as Mallison Sst and lower Wigram Fm of Malay Road Group. Conformably overlain by Gibb Mbr; overlies Mantungula Fm with erosive contact.  Thickness in Roper area: 100m: 330m In TANUMBIRINI. Geol.Prov: McArthur Basin.|||||
10424|Limmen Sandstone|24048|4|Described|p70|Mesoproterozoic|Paleoproterozoic|Of the Roper Group.  Geological Province: McArthur Basin.|||||
10424|Limmen Sandstone|24049|5|Briefly described|Map Legend|Mesoproterozoic|Mesoproterozoic|Of Roper Group. Does not crop out in BLUE MUD BAY map sheet. Subdivided into two units: first, quartz arenite, and second, upper part: sandstone with lower part: mudstone. Geol. Prov: McArthur Basin.|||||
10424|Limmen Sandstone|24050|3|Fully described|p41, P9 Tb. 2|Mesoproterozoic|Mesoproterozoic|Of Roper Group.  Granule- and pebble-rich quartz sandstone overlain by fine- to medium-grained quartz sandstone.  Overlies Dook Creek Formation; underlies Mainoru Formation.  Max. thickness: 60m.|||||
10424|Limmen Sandstone|24051|5|Briefly described|Map Legend|Calymmian|Calymmian|Of Roper Group. Geological Province: McArthur Basin.|||||
10424|Limmen Sandstone|24303|5|Briefly described|p60 Appendix|Mesoproterozoic|Mesoproterozoic|Of the Roper Group. Geological Province: McArthur Basin. Correlative of upper part of Sweetwater Member (Baralandji Formation). See also p24 Tb.4.|||||
10424|Limmen Sandstone|32660|5|Briefly described|Table 4||||||||
10424|Limmen Sandstone|39210|6|Mentioned|p51||||||||
10424|Limmen Sandstone|39791|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
10424|Limmen Sandstone|40691|6|Mentioned|p64|||Mention Fig.4|||||
10424|Limmen Sandstone|41013|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
10424|Limmen Sandstone|41220|6|Mentioned|Fig.3||||||||
10424|Limmen Sandstone|41268|5|Briefly described|Fig.4|||Mention p290.|||||
10424|Limmen Sandstone|41531|6|Mentioned|p167||||||||
10424|Limmen Sandstone|42385|4|Described|p26|||See also Table 5 p25.|||||
10424|Limmen Sandstone|42386|5|Briefly described|Map legend|Mesoproterozoic|||||||
10424|Limmen Sandstone|42597|5|Briefly described|Map Legend|Adelaidean|||||||
10424|Limmen Sandstone|42638|5|Briefly described|Map legend|Mesoproterozoic||Age: Middle Proterozoic.||Lower Roper Group (Roper Group).|Mantungula Formation.|In schematic section, underlies Mainoru Formation; overlies Mantungula Formation.|Ridge forming: structureless quartzarenite interbedded with micaceous siltstone; sandstone, pebbly sandstone; basal regolith structure. Detailed lithology given.
10424|Limmen Sandstone|42639|4|Described|p38||||||||
10424|Limmen Sandstone|42700|5|Briefly described|map legend|Mesozoic|Early Cretaceous||||||
10424|Limmen Sandstone|42739|5|Briefly described|map legend|Mesoproterozoic|Mesoproterozoic|Of the Lower Roper Group. Predominantly fine to medium grained, thin to medium bedded quartzarenite with thin interbeds of micaceous mudstone.|||||
10424|Limmen Sandstone|42812|3|Fully described|p45, Table 5|||Of Roper Group.|||||
10424|Limmen Sandstone|42846|5|Briefly described|p503, Fig.1 p502|||Basal unit of Roper Group.|||||
10424|Limmen Sandstone|43010|6|Mentioned|p145||||||||
10424|Limmen Sandstone|43036|4|Described|p57|||Of Roper Group.|||||
10424|Limmen Sandstone|43149|5|Briefly described|Map Legend||Mesoproterozoic|Of Roper Group. Of Calymmian age.|||||
10424|Limmen Sandstone|43652|6|Mentioned|p386||||||||
10424|Limmen Sandstone|44112|3|Fully described|Table12p68,69||||||||
10424|Limmen Sandstone|44287|14|Not recorded|p.12, opp.11|||(E53-3).|||||
10424|Limmen Sandstone|44288|14|Not recorded|map legend|||Quartz sandstone, sandstone, siltstone Conglomerate. Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44299|4|Described|p.13|||SD/53-7,8. U(?) Proterozoic. Table 1.|||||
10424|Limmen Sandstone|44300|14|Not recorded|map legend|||SD/53-7,8. Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44332|14|Not recorded|p.7,opp.6,map|||(D53-14).|||||
10424|Limmen Sandstone|44333|14|Not recorded|map legend|||Upper(?) Proterozoic.|||||
10424|Limmen Sandstone|44400|2|Defined|p.9,12,Tb.1,opp.p.6|||Mt. Marumba (D53-6), map.|||||
10424|Limmen Sandstone|44401|14|Not recorded|map legend|||Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44434|14|Not recorded|p.7,8, opp.p.6, map||||||||
10424|Limmen Sandstone|44435|14|Not recorded|map legend|||Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44436|5|Briefly described|p.10-13,opp. p.7,map|||(E53-4).|||||
10424|Limmen Sandstone|44437|5|Briefly described|map legend|Precambrian|Precambrian|Of the Roper Group.  Massive fine- to medium-grained quartz sandstone, micaceous siltstone.  Conformably overlies the Karns Dolomite; conformably overlain by Mainoru Formation. Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44459|14|Not recorded|p.8,9,opp.p.6, map|||(E53-2).|||||
10424|Limmen Sandstone|44460|14|Not recorded|map legend|||Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44471|14|Not recorded|p.9, opp.p.7, map|||(D53-10).|||||
10424|Limmen Sandstone|44472|5|Briefly described|map legend|||Of the Roper Group.  Massive and flaggy silicified quartz sandstone,micaceous quartz greywacke; basal quartz pebble conglomerate.  Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44473|14|Not recorded|p.10, opp. p.7|||(E53-7). Basal Formation of Roper Group.|||||
10424|Limmen Sandstone|44474|14|Not recorded|map legend|||Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|44530|14|Not recorded|p.11,14, opp.12|||(D53-15).|||||
10424|Limmen Sandstone|44531|14|Not recorded|map legend|||Upper (?) Proterozoic.|||||
10424|Limmen Sandstone|45022|5|Briefly described|p.80||Adelaidean|Of Roper Group. Tb.11. Pl.28.|||||
10424|Limmen Sandstone|45162|6|Mentioned|p105||||||||
10424|Limmen Sandstone|46861|6|Mentioned|Fig.2||||||||
10424|Limmen Sandstone|60483|5|Briefly described|p7 Fig. 5, p32|||Of the Roper Group. Geological Province: McArthur Basin.|||||
10424|Limmen Sandstone|60558|5|Briefly described|p8 Fig. 6|Proterozoic|Proterozoic|Of Roper Group. Overlain by Mainoru Formation, underlain by Mantungula Formation.|||||
10424|Limmen Sandstone|60573|5|Briefly described|Map legend|Mesoproterozoic|Mesoproterozoic|Of the Roper Group.  Quartz sandstone: thick to very thick bedded, fine-to coarse-grained, graniule to pebble-rich towards base; minor micaceous siltstone. Overlies Mantungula Formation; underlies Mainoru Formation.|||||
10424|Limmen Sandstone|60574|5|Briefly described|Map Legend|Mesoproterozoic|Mesoproterozoic|Of the Roper Group. Overlies the Mantungula Formation. Overlain by the Mainoru Formation. Pink to white fine-grained quartzose sandstone with current lineation.|||||
10424|Limmen Sandstone|61390|5|Briefly described|Map Legend|Ectasian|Calymmian|Of the Collara Subgroup. Quartz sandstone: thick to very thick bedded, fine to very coarse grained, granule to pebble rich towards base, planar and trough cross bedded, current ripples; minor micaceous siltstone.|||||
10424|Limmen Sandstone|61403|5|Briefly described|Map Legend|Mesoproterozoic|Mesoproterozoic|Of Roper Group. Does not crop out in BLUE MUD BAY map sheet. Subdivided into two units: first, quartz arenite, and second, upper part: sandstone with lower part: mudstone. Geol. Prov: McArthur Basin.|||||
10424|Limmen Sandstone|61566|5|Briefly described|p622|Proterozoic|Proterozoic|Oldest unit of the Roper Group. Morphologically prominent mature quartzite and sandstone deposits; exhibits shatter cones related to the Strangways impact event, and occasionally monomict brecciation. Geological Province: McArthur Basin.|||||
10424|Limmen Sandstone|62376|5|Briefly described|p38|Mesoproterozoic|Mesoproterozoic|Of the Roper Group. Geological Province: Beetaloo Sub-Basin.|||||
10424|Limmen Sandstone|64975|6|Mentioned|p162 Fig.6.|Mesoproterozoic|Mesoproterozoic|||Unit in Roper Group.|||
10424|Limmen Sandstone|65228|5|Briefly described|Figs.02, 24.|||McArthur Basin.||Unit in Roper Group.||Overlies Mantungula Formation and Dungaminnie Formation. Is overlain by Mainoru Formation.|
10424|Limmen Sandstone|65236|5|Briefly described|p3 Fig. 3|Mesoproterozoic|Mesoproterozoic|Of the Roper Group. Geological province: Beetaloo Sub-basin.|||||
10424|Limmen Sandstone|65340|4|Described|p62, pp66-67. |Mesoproterozoic|Mesoproterozoic|Forms a broad north-striking resistant ridge in western ROBINSON RIVER. Outcrops as large, rounded boulders. Occasional planar and trough crossbeds; rare asymmetric ripples. Interpreted as marine shelf deposits, above fair-weather wave base. Forms a concentrically striking outcrop around a 6 km diameter circular outcrop of Bukalara Sandstone at the Foelsche impact structure.||Unit in Roper Group.||Overlies Mantungula Formation; locally unconformably overlies Karns Dolomite. Is overlain by Mainoru Formation.|White to pale pink or maroon, strongly silicified, medium to thickly bedded, fine quartzose sandstone; characteristic fine parallel lamination; poorly bedded to massive; thin brown iron oxide weathered carapace.
10424|Limmen Sandstone|65342|6|Mentioned|p8.|||McArthur Basin. Max. thickness at least 39 m.||Unit in Roper Group.||Overlies Mantungula Formation. Is overlain by Mainoru Formation.|
10424|Limmen Sandstone|67144|5|Briefly described|Map legend.|Calymmian|Calymmian|Ridge-forming.||Unit in Roper Group.||Overlies Balbirini Dolostone. Is overlain by Mainoru Formation.|Fine-grained structureless quartz arenite with clay clast imprints, minor ripples and cross-beds; interbedded with grey micaceous siltstone; very fine-grained sandstone and iron-stained, poorly-sorted pebbly sandstone; local basal regolith breccia.
10424|Limmen Sandstone|67352|4|Described|p13 Tb.2, p58|Calymmian|Calymmian|McArthur Basin. 1350m thick.||Roper Group||Overlies (unconformably) Nathan or McArthur Groups. Overlain conformably by Mainoru Formation.|Fine- to medium-grained quartz arenite, commonly equant and intensely silicified; local tabular micaceous or pebbly sandstone, siltstone, limestone; basal beds conglomeratic or silty.
10441|Linnekar Limestone|14019|5|Briefly described|p21|Middle Cambrian|Middle Cambrian|Of the Negri Subgroup (Goose Hole Group).  Geological Province: Ord Basin.|||||
10441|Linnekar Limestone|22537|5|Briefly described|40||||||||
10441|Linnekar Limestone|23821|5|Briefly described|p244|Middle Cambrian|Middle Cambrian|Of Negri Group. Geological Province: Ord Basin.  Maximum thickness: 40m.|||||
10441|Linnekar Limestone|24303|6|Mentioned|p63 Appendix|||Geological Province: Ord Basin. Correlative of Gum Ridge Formation.|||||
10441|Linnekar Limestone|28255|3|Fully described|p97, Tb. 9 (before p83), p144 App.|Late Cambrian|Cambrian|Of the Negri Group. Grey, flaggy, crystalline limestone with interbedded siltstone and shale; chert nodules abundant; fossiliferous. Conformably overlies Nelson Shale; conformably underlies Panton Formation. Max. thickness: 20m. Geol.Prov: Hardman Basin.|||||
10441|Linnekar Limestone|32172|4|Described|Table 2|||Middle Cambrian. Negri Gp.|||||
10441|Linnekar Limestone|32173|5|Briefly described|Map legend|Middle Cambrian|Middle Cambrian|Of the Negri Group.  Grey, flaggy, fossiliferous limestone, minor siltstone interbeds.  Conformably underlies the Panton Formation; conformably overlies the Nelson Shale.|||||
10441|Linnekar Limestone|32648|6|Mentioned|p32|||M. Camb.|||||
10441|Linnekar Limestone|33376|6|Mentioned|Map legend|Early Ordovician|Middle Cambrian|Middle Cambrian to Lower Ordovician|||||
10441|Linnekar Limestone|36551|6|Mentioned|Table 16||||||||
10441|Linnekar Limestone|36890|3|Fully described|p397||||||||
10441|Linnekar Limestone|39210|6|Mentioned|p48||||||||
10441|Linnekar Limestone|40993|6|Mentioned|Fig.1||||||||
10441|Linnekar Limestone|40996|6|Mentioned|p403||||||||
10441|Linnekar Limestone|41840|3|Fully described|p42||||||||
10441|Linnekar Limestone|41864|4|Described|p18||||||||
10441|Linnekar Limestone|41865|5|Briefly described|Map legend||Early Cambrian||||||
10441|Linnekar Limestone|41866|5|Briefly described|Map legend|Early Cambrian|||||||
10441|Linnekar Limestone|42070|6|Mentioned|Fig.9 P12||||||||
10441|Linnekar Limestone|42477|5|Briefly described|p68||||||||
10441|Linnekar Limestone|42771|6|Mentioned|p15||||||||
10441|Linnekar Limestone|44230|5|Briefly described|Map Legend||Middle Cambrian||||||
10441|Linnekar Limestone|44317|4|Described|Table 4||Cambrian||||||
10441|Linnekar Limestone|44318|14|Not recorded|map legend||Middle Cambrian|Mid.Cambrian.|||||
10441|Linnekar Limestone|44363|5|Briefly described|p.6,18,21||Middle Cambrian|Middle Cambrian (Negri Group).|||||
10441|Linnekar Limestone|44364|14|Not recorded|map legend||||||||
10441|Linnekar Limestone|44868|5|Briefly described|Map Legend|Boomerangian|Ordian||||||
10441|Linnekar Limestone|44965|14|Not recorded|Not recorded||||||||
10441|Linnekar Limestone|45055|6|Mentioned|p10|||Fossil locality|||||
10441|Linnekar Limestone|45062|6|Mentioned|p74||||||||
10441|Linnekar Limestone|48943|3|Fully described|p109|||Strat. table p140.|||||
10441|Linnekar Limestone|60419|3|Fully described|p1, 3 Fig.2, p6-7|Middle Cambrian|Middle Cambrian|Of Negri Subgroup. Conformably overlies Nelson Shale. Conformably overlain by Panton Formation. Max. thickness: 40m. Thinly bedded calcimudstone, marl and mudstone, and thicker bioclast wackestone. Contains Ordian fauna. Geological Province: Ord Basin.|||||
10441|Linnekar Limestone|60519|5|Briefly described|Map Legend|Middle Cambrian|Middle Cambrian|Of the Negri Subgroup (Goose Hole Group). Laminated micritic limestone, shale and calcareous shale; contains chert, stromatolites, and macrofossils locally. Geological Province: Ord Basin.|||||
10441|Linnekar Limestone|60589|5|Briefly described|Map legend|Middle Cambrian|Middle Cambrian|Of the Negri Subgroup (Goose Hole Group).  Stromatolitic and fossiliferous limestone and calcareous shale, local chert. Conformably overlies the Nelson Shale; conformably overlain by Panton Formation.  Geological Province: Ord Basin.|||||
10441|Linnekar Limestone|62789|6|Mentioned|p133|Cambrian|Cambrian|In Ord Basin. Contains Redlichia forresti assemblage of very low diversity.|||||
10441|Linnekar Limestone|64580|6|Mentioned|map legend|||Of Goose Hole Group.|||||
10441|Linnekar Limestone|67352|6|Mentioned|p20|Middle Cambrian|Middle Cambrian|Ord Basin. Contains a widespread (NT-SA-Antarctica) fossil fauna.|||||
10441|Linnekar Limestone|69099|4|Described|GEOL_LUT_CSV files + geochron files|Series 3|Series 3|Ord Basin||Negri Subgroup|||basal micritic limestone; middle trilobitic shale; upper limestone and shale
10466|Litchfield Complex|9538|5|Briefly described|Map legend|Paleoproterozoic|Paleoproterozoic|Granite, granodiorite, pegmatite, migmatite.|||||
10466|Litchfield Complex|23714|6|Mentioned|p14||||||||
10466|Litchfield Complex|32170|6|Mentioned|Map legend|Carpentarian|Carpentarian||||||
10466|Litchfield Complex|32171|4|Described|Table 1|||Carpentarian p8.|||||
10466|Litchfield Complex|32307|4|Described|Table 1|||Carpentarian|||||
10466|Litchfield Complex|32309|6|Mentioned|Map legend|Carpentarian|Carpentarian||||||
10466|Litchfield Complex|32310|6|Mentioned|Map legend|Carpentarian|Carpentarian||||||
10466|Litchfield Complex|32659|6|Mentioned|Map legend|Paleoproterozoic|Archean|Archaean or Lower Proterozoic|||||
10466|Litchfield Complex|32660|5|Briefly described|Table 2||||||||
10466|Litchfield Complex|32700|4|Described|Table 1|||See also p13. Age: 1820 my.|||||
10466|Litchfield Complex|32819|6|Mentioned|p36||||||||
10466|Litchfield Complex|33076|6|Mentioned|Map legend|Paleoproterozoic|Archean|Archaean to Lower Proterozoic|||||
10466|Litchfield Complex|33093|4|Described|Table 2||||||||
10466|Litchfield Complex|33278|6|Mentioned|Fig.7||||||||
10466|Litchfield Complex|33376|6|Mentioned|Map legend|Paleoproterozoic|Archean|Archaean and/or Lower Proterozoic|||||
10466|Litchfield Complex|33377|6|Mentioned|Table 1|||Strat.|||||
10466|Litchfield Complex|35061|6|Mentioned|p143||||||||
10466|Litchfield Complex|35140|6|Mentioned|Fig.1||||||||
10466|Litchfield Complex|35465|6|Mentioned|Fig.2|||Summary of positions of magnetic units in the Lower Proterozoic|||||
10466|Litchfield Complex|35495|6|Mentioned|Fig.2||||||||
10466|Litchfield Complex|35950|6|Mentioned|Fig.1||||||||
10466|Litchfield Complex|36473|6|Mentioned|Map legend|Proterozoic|Archean|Archaean to Proterozoic|||||
10466|Litchfield Complex|37462|6|Mentioned|p220||||||||
10466|Litchfield Complex|37579|5|Briefly described|Regional setting map legend|Paleoproterozoic|Paleoproterozoic|Granite, granodiorite, pegmatite, migmatite.|||||
10466|Litchfield Complex|38066|6|Mentioned|Fig.9|||p53.|||||
10466|Litchfield Complex|38884|6|Mentioned|Map legend|Proterozoic|Proterozoic||||||
10466|Litchfield Complex|39563|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
10466|Litchfield Complex|39801|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic|Granite, granodiorite, pegmatite, migmatite.|||||
10466|Litchfield Complex|39889|4|Described|p485||||||||
10466|Litchfield Complex|40168|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic|Granite, granodiorite, pegmatite, migmatite.|||||
10466|Litchfield Complex|40223|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic|Granite, granodiorite, pegmatite, migmatite.|||||
10466|Litchfield Complex|40823|6|Mentioned|Map legend|Paleoproterozoic|Paleoproterozoic||||||
10466|Litchfield Complex|41407|6|Mentioned|Map legend|Paleoproterozoic|||||||
10466|Litchfield Complex|41586|6|Mentioned|Map legend||||||||
10466|Litchfield Complex|43595|5|Briefly described|p229||Paleoproterozoic||||||
10466|Litchfield Complex|43624|6|Mentioned|Table 1,p9|Paleoproterozoic|Archean||||||
10466|Litchfield Complex|44314|2|Defined|p.9,10,map|||(D52-4). Darwin Sheet.|||||
10466|Litchfield Complex|44315|14|Not recorded|map legend||Paleoproterozoic|Lower Proterozoic.|||||
10466|Litchfield Complex|45003|14|Not recorded|p18||||||||
10466|Litchfield Complex|45022|3|Fully described|p.132,133||Precambrian|On many pages. Age given as L.Precambrian, what does it mean?|||||
10466|Litchfield Complex|45112|5|Briefly described|Table 4||||||||
10466|Litchfield Complex|46163|14|Not recorded|p.171||||||||
10466|Litchfield Complex|46658|5|Briefly described|p555||||||||
10466|Litchfield Complex|46675|5|Briefly described|Map legend for regional setting...|Paleoproterozoic|Paleoproterozoic|Granite, granodiorite, pegmatite, migmatite.  Geological Province: Pine Creek Geosyncline.|||||
10466|Litchfield Complex|46676|14|Not recorded|p.9||||||||
10466|Litchfield Complex|48916|6|Mentioned|p.13||||||||
10466|Litchfield Complex|48942|3|Fully described|p24||||||||
10466|Litchfield Complex|60526|5|Briefly described|Map Legend|Proterozoic|Proterozoic|Granite, granodiorite, pegmatite, migmatite.|||||
10466|Litchfield Complex|64730|6|Mentioned|p123|Paleoproterozoic|Paleoproterozoic|Used in 'province' sense.|||||Amphibolite to granulite facies metasedimentary rocks and granites.
10515|Ljiltera Member|9199|5|Briefly described|Map legend|Devonian|Devonian|Of the Hermansburg Sandstone (Pertnjara Group).  Pebbly sandstone and sandstone.  Geological Province: Amadeus Basin.|||||
10515|Ljiltera Member|9814|5|Briefly described|Map Legend|Devonian|Devonian|Of the Hermannsburg Sandstone. Sandstone.|||||
10515|Ljiltera Member|22760|4|Described|p341|Late Devonian|Late Devonian|Of  Hermannsburg Sandstone.|||||
10515|Ljiltera Member|22825|6|Mentioned|p543||||||||
10515|Ljiltera Member|30544|6|Mentioned|p51|||Map legend|||||
10515|Ljiltera Member|31566|2|Defined|p240|Devonian|Devonian||||||
10515|Ljiltera Member|31567|6|Mentioned|Fig. 3|||Diagrammatic cross section|||||
10515|Ljiltera Member|35102|6|Mentioned|p7||||||||
10515|Ljiltera Member|38606|6|Mentioned|Map legend|Late Devonian|Late Devonian||||||
10515|Ljiltera Member|38885|6|Mentioned|Map legend|Late Devonian|Late Devonian||||||
10515|Ljiltera Member|39583|6|Mentioned|Map legend|Late Devonian|Late Devonian||||||
10515|Ljiltera Member|40740|5|Briefly described|Fig.30||||||||
10515|Ljiltera Member|41018|6|Mentioned|p236||||||||
10515|Ljiltera Member|41385|6|Mentioned|Fig.12||||||||
10515|Ljiltera Member|41708|6|Mentioned|p198||||||||
10515|Ljiltera Member|43225|5|Briefly described|Map Legend||Devonian|Of Pertnjara Group.|||||
10515|Ljiltera Member|43503|6|Mentioned|16-43|Late Devonian|Middle Devonian||||||
10515|Ljiltera Member|43649|6|Mentioned|p465||||||||
10515|Ljiltera Member|60547|5|Briefly described|Map Legend|Devonian|Devonian|Of the Hermannsburg Sandstone. Pebbly sandstone and sandstone. Geological Province: Amadeus Basin.|||||
10515|Ljiltera Member|67565|5|Briefly described|p42.|Devonian|Devonian|Reflects increased rates of uplift in the source area during deposition.||Unit in Hermannsburg Sandstone.|||An upper unit of medium- to coarse-grained pebbly sandstone.
10524|Lloyd Creek Formation|14019|5|Briefly described|p4 Fig. 3|||Of the Auvergne Group.  Geological Province: Victoria Basin.|||||
10524|Lloyd Creek Formation|24122|5|Briefly described|p4 Fig.3|||Of Auvergne Group.  Geological Province: Victoria Basin.|||||
10524|Lloyd Creek Formation|24297|5|Briefly described|p4 Fig.3|||Of Auvergne Group.  Geological Province: Victoria Basin.|||||
10524|Lloyd Creek Formation|24441|5|Briefly described|p1 Fig. 1|Mesoproterozoic|Mesoproterozoic|Of the Auvergne Group. Overlies Pinkerton Sandstone; overlain by Spencer Sandstone. Geological Province: Victoria Basin.|||||
10524|Lloyd Creek Formation|24442|5|Briefly described|p50 Fig. 1|||Of the Auvergne Group.  Geological Province: Victoria Basin.|||||
10524|Lloyd Creek Formation|32170|6|Mentioned|Map legend|Adelaidean|Carpentarian|Adelaidean or Carpentarian|||||
10524|Lloyd Creek Formation|32307|4|Described|Table 2|||Proterozoic|||||
10524|Lloyd Creek Formation|32310|6|Mentioned|Map legend|Adelaidean|Carpentarian|Adelaidean/Carpentarian|||||
10524|Lloyd Creek Formation|32660|5|Briefly described|Table 6||||||||
10524|Lloyd Creek Formation|32699|5|Briefly described|Map legend|Adelaidean|Adelaidean|Of the Auvergne Group.  Dolomite, oolitic and stromatolitic; sandy and silty dolomite; siltstone.|||||
10524|Lloyd Creek Formation|32700|4|Described|Table 1|||Lithology p14. Re: Randal (1962).|||||
10524|Lloyd Creek Formation|32701|4|Described|Table 1|||Adelaidean. Auvergne Gp. See p9.|||||
10524|Lloyd Creek Formation|32728|6|Mentioned|Fig.14||||||||
10524|Lloyd Creek Formation|33376|6|Mentioned|Map legend|Adelaidean|Adelaidean||||||
10524|Lloyd Creek Formation|45112|6|Mentioned|Table 6||||||||
10524|Lloyd Creek Formation|48938|2|Defined|p47|Proterozoic|Proterozoic|Measured section p96. ?Adelaidean|||||
10524|Lloyd Creek Formation|48942|3|Fully described|p71||||||||
10524|Lloyd Creek Formation|60006|5|Briefly described|Map Legend|Neoproterozoic|Neoproterozoic|Geological Province: Victoria Basin. Of Auvergne Group. Overlies Pinkerton Sandstone. Overlain by Spencer Sandstone. Oolitic and microbial dolostone, quartzic and silty dolostone, sandstone, dolomitic siltstone.|||||
10524|Lloyd Creek Formation|60682|4|Described|p9 Table 2, 10|Cryogenian|Cryogenian|Of Auvergne Group. Conformably overlies Pinkerton Sandstone. Conformably overlain by Spencer Sandstone. Max. thickness: 162m. Geological Province: Victoria Basin. Dolostone, dololutite, dolarenite, dolomitic siltstone, quartz sandstone.|||||
