Related Stratno | Related unit name | Relation Type | Related Stratno | Stratigraphic Name |Contact Type | Comments  
15428|Poodyea Formation|overlies|3624|Carlo Sandstone|unconformity|
845|Back Creek Group|overlies|27363|Carmila beds|not specified|
32161|Mount Benmore Volcanics|underlies|27363|Carmila beds|not specified|
41786|Mountain View Volcanics|underlies|27363|Carmila beds|conformity|
401|Anakie Metamorphic Group|is intruded by|3649|Carney Creek Quartz Diorite||
25477|Silver Hills Volcanics|is faulted against|3649|Carney Creek Quartz Diorite||
13528|Murphy Metamorphics|underlies|3679|Carrara Range Group|unconformity|
17551|Surprise Creek Formation|overlies|3679|Carrara Range Group|unconformity|
24167|B Creek Rhyolite|underlies|26297|Carron Rhyolite|conformity|
24314|Idalia Rhyolite|overlies|26297|Carron Rhyolite|conformity|
24371|Malacura Sandstone|underlies|26297|Carron Rhyolite|conformity|
24451|Parrot Camp Rhyolite|underlies|26297|Carron Rhyolite|unconformity|
24583|Wonnemarra Rhyolite|underlies|26297|Carron Rhyolite|unconformity|
8130|Haslingden Group|underlies|3701|Carters Bore Rhyolite|unconformity|
11575|McNamara Group|overlies|3701|Carters Bore Rhyolite|not specified|
12822|Mount Isa Group|overlies|3701|Carters Bore Rhyolite|not specified|
15764|Quilalar Formation|underlies|3701|Carters Bore Rhyolite|unconformity|
17551|Surprise Creek Formation|overlies|3701|Carters Bore Rhyolite|not specified|
724|Astrea Formation|underlies|21463|Carysfort Quartzite|conformity|
28097|Newirie Formation|overlies|21463|Carysfort Quartzite|not specified|May interfinger with this unit.
25076|Ingelara Formation|underlies|3793|Catherine Sandstone|conformity|
14984|Peawaddy Formation|overlies|3793|Catherine Sandstone|not specified|
24652|Aldebaran Sandstone|overlies|25839|Cattle Creek Formation|conformity|
16012|Reids Dome beds|underlies|25839|Cattle Creek Formation||
24864|Constance Sandstone|overlies|37728|Caulfield beds|disconformity|
31368|Cambroon beds|is equivalent to|3855|Cedarton Volcanics||
401|Anakie Metamorphic Group|is intruded by|3863|Central Creek Granodiorite||
25477|Silver Hills Volcanics|overlies|3863|Central Creek Granodiorite|unconformity|
7690|Grant Bluff Formation|underlies|3865|Central Mount Stuart Formation||
32161|Mount Benmore Volcanics|overlies|35110|Cerberus Rhyolite Member|not specified|
632|Arrinthrunga Formation|overlies|26298|Chabalowe Formation|conformity|
645|Arthur Creek Formation|underlies|26298|Chabalowe Formation|conformity|
2259|Boondooma Igneous Complex|intrudes|33435|Chahpingah Meta-Igneous Complex||
11031|Main Range Volcanics|overlies|33435|Chahpingah Meta-Igneous Complex|unconformity|
32276|Lakes Creek Formation|underlies|38892|Chalmers Formation|not specified|
16202|Rockhampton Group|underlies|38892|Chalmers Formation|unconformity|
20540|Woogaroo Subgroup|overlies|39079|Champion Hills Diorite|unconformity|
585|Argylla Formation|underlies|3923|Charley Creek Formation|unconformity|
77808|Amber Granite|is intruded by|77809|Charlies Knob Granite||
37925|Arra Granite|is intruded by|77809|Charlies Knob Granite||
77805|Pat and Peter Creek Granite|is intruded by|77809|Charlies Knob Granite||
27119|Bucklands Hill Diorite|intrudes|3929|Charters Towers Metamorphics||
14173|Ninmaroo Formation|overlies|3934|Chatsworth Limestone|conformity|
14454|O'Hara Shale|underlies|3934|Chatsworth Limestone|not specified|
77829|Delubra Gabbro|is intruded by|41263|Cheltenham Creek Granite||
41259|Pollard Granodiorite|intrudes|41263|Cheltenham Creek Granite||
7788|Gregory Sandstone Member|underlies|68149|Cherwell Mudstone Member|not specified|
325|Almaden Supersuite|intrudes|3981|Chillagoe Formation||
6565|Featherbed Volcanic Group|overlies|3981|Chillagoe Formation|unconformity|
8404|Hodgkinson Formation|overlies|3981|Chillagoe Formation|conformity|
13259|Mountain Creek Conglomerate|underlies|3981|Chillagoe Formation|not specified|
8762|Ipswich Coal Measures|overlies|3991|Chillingham Volcanics|not specified|
13946|Neara Volcanics|overlies|4077|Claddagh Granodiorite|not specified|
8404|Hodgkinson Formation|underlies|27743|Claret Creek Volcanics|unconformity|
9215|Kangaroo Hills Formation|underlies|25711|Clarke River Group|not specified|
19176|Wade beds|overlies|25711|Clarke River Group|not specified|
19058|Vanneck Formation|overlies|4118|Clayhole Tuff Member|not specified|
19058|Vanneck Formation|underlies|4118|Clayhole Tuff Member|not specified|
12187|Moolayember Formation|overlies|4137|Clematis Group|conformity|
16054|Rewan Group|underlies|4137|Clematis Group|conformity|
13528|Murphy Metamorphics|underlies|4151|Cliffdale Volcanics|unconformity|
19842|Westmoreland Conglomerate|overlies|4151|Cliffdale Volcanics|unconformity|
37962|Narpa Group|underlies|37963|Cockroach Group|disconformity|varies from gradational to disconformable
18263|Toko Group|overlies|37963|Cockroach Group|conformity|
19323|Wallumbilla Formation|overlies|27128|Coffin Hill Member|conformity|
20834|Yappar Member|underlies|27128|Coffin Hill Member|conformity|
29759|Sugarbag Creek Quartzite|overlies|28099|Coleman River Gneiss|conformity|
28230|Joe Joe Group|underlies|27129|Colinlea Sandstone|unconformity|
14984|Peawaddy Formation|overlies|27129|Colinlea Sandstone|conformity|
16012|Reids Dome beds|underlies|27129|Colinlea Sandstone|conformity|
11512|McArthur Group|underlies|35509|Collara Subgroup|disconformity|
26072|Nathan Group|underlies|35509|Collara Subgroup|disconformity|
26398|Blackwall Breccia|underlies|4337|Colleges Conglomerate|disconformity|
12604|Mount Crosby Formation|underlies|4337|Colleges Conglomerate|disconformity|
13391|Mullera Formation|underlies|4338|Colless Volcanics|not specified|
18088|Thorntonia Limestone|overlies|4338|Colless Volcanics|conformity|
26948|Tiverton Formation|overlies|4352|Collinsville Coal Measures|not specified|
28165|Kirk River beds|underlies|27130|Collopy Formation|not specified|
25125|Kirklea Granite|underlies|27130|Collopy Formation|not specified|
11840|Millaroo Granite|underlies|27130|Collopy Formation|not specified|
23961|Seventy Mile Range Group|underlies|27130|Collopy Formation|not specified|
26062|Muggleton Formation|overlies|4381|Combarngo Volcanics|unconformity|
21154|Arringunna Rhyolite|overlies|21523|Combella Rhyolite|not specified|
11255|Marburg Subgroup|overlies|4417|Condamine beds|unconformity|
73613|Duckpond Road Metamorphics|is intruded by|70424|Conella Granodiorite||
23832|Mount Rous Microgranodiorite|underlies|27642|Conical Knob Microgranite|not specified|
23883|Old Man Rhyolite|overlies|27642|Conical Knob Microgranite|not specified|
40846|Balcooma Metavolcanic Group|underlies|4448|Conjuboy Formation|unconformity|
6018|Einasleigh Metamorphics|underlies|4448|Conjuboy Formation|unconformity|
13528|Murphy Metamorphics|underlies|68733|Connellys Volcanics|unknown|
73063|Bald Hill Formation|overlies|4452|Connolly Volcanics|not specified|
16116|Risdon Stud Formation|underlies|4452|Connolly Volcanics|conformity|
16352|Rosenthal Creek Formation|overlies|4452|Connolly Volcanics|not specified|
41783|Lizzie Creek Volcanic Group|overlies|70433|Connors Volcanic Group|not specified|
20316|Withersfield Quartz Syenite|intrudes|70433|Connors Volcanic Group||
5619|Doomadgee Formation|underlies|24864|Constance Sandstone|disconformity|
6631|Fickling Group|underlies|24864|Constance Sandstone|unconformity|
7486|Gold Creek Volcanics|overlies|24864|Constance Sandstone|not specified|
10261|Lawn Hill Formation|underlies|24864|Constance Sandstone|unconformity|
11575|McNamara Group|underlies|24864|Constance Sandstone|unconformity|angular
13391|Mullera Formation|overlies|24864|Constance Sandstone|conformity|
5777|Dugald River Shale|underlies|24222|Coocerina Formation|not specified|
5470|Digby Formation|overlies|30031|Coogal Subgroup|not specified|
23832|Mount Rous Microgranodiorite|overlies|23504|Cook Microgranite|not specified|
6319|Etonvale Formation|overlies|4512|Cooladdi Dolomite|not specified|
23730|Lissoy Sandstone|underlies|4512|Cooladdi Dolomite|not specified|
9394|Kelly Creek Formation|underlies|4543|Coolibah Formation|conformity|
14235|Nora Formation|overlies|4543|Coolibah Formation|conformity|
13707|Namba Formation|underlies|26491|Coomb Spring Formation|not specified|
1871|Blackstone Formation|overlies|4610|Cooneana Sandstone Member|not specified|
18248|Tivoli Formation|underlies|4610|Cooneana Sandstone Member|not specified|
2891|Bulldog Shale|underlies|26493|Coorikiana Sandstone|conformity|gradationally
14592|Oodnadatta Formation|overlies|26493|Coorikiana Sandstone|conformity|
19323|Wallumbilla Formation|is equivalent to|26493|Coorikiana Sandstone||
73024|Jack Hills Limestone|overlies|73023|Coral Gardens Formation|not specified|
73022|Red Bull Formation|underlies|73023|Coral Gardens Formation|not specified|
26300|Daniel Creek Formation|underlies|27285|Corbett Formation|conformity|
27080|Dead Horse Metabasalt|underlies|27285|Corbett Formation|conformity|
24353|Lane Creek Formation|overlies|27285|Corbett Formation|conformity|
291|Allaru Mudstone|underlies|4714|Cordillo Silcrete||
5622|Doonbara Formation|overlies|4714|Cordillo Silcrete|unconformity|locally
6451|Eyre Formation|grades into|4714|Cordillo Silcrete||Eyre Formation grades upwards into Cordillo Silcrete.
20268|Winton Formation|underlies|4714|Cordillo Silcrete||Cordillo forms silcrete capping
291|Allaru Mudstone|overlies|4721|Coreena Member|conformity|gradational
5593|Doncaster Member|underlies|4721|Coreena Member|conformity|gradational, and unconformably
17546|Surat Siltstone|overlies|4721|Coreena Member||
5911|Eastern Creek Volcanics|underlies|4727|Corella Formation|unconformity|
24390|Mount Angelay Granite|intrudes|4727|Corella Formation||
26091|Overhang Jaspilite|underlies|4727|Corella Formation|not specified|
5228|Darra Formation|underlies|4730|Corinda Formation|not specified|
17537|Sunnybank Formation|overlies|4730|Corinda Formation|not specified|
2609|Brodies Gap Rhyolite|overlies|4733|Corkscrew Rhyolite|disconformity|
28116|Kitchen Creek Rhyolite|overlies|4733|Corkscrew Rhyolite|conformity|
23963|Shamrock Rhyolite|underlies|4733|Corkscrew Rhyolite|conformity|
5263|Datson Member|overlies|4749|Corrie Member|conformity|
12359|Mort Member|underlies|4749|Corrie Member|conformity|
6874|Four Mile Mudstone Member|overlies|4771|Cottenham Sandstone Member|not specified|
26909|Station Mudstone Member|underlies|4771|Cottenham Sandstone Member|not specified|
5784|Dulcie Sandstone|is equivalent to|4859|Cravens Peak beds||
25899|Ethabuka Sandstone|underlies|4859|Cravens Peak beds|unconformity|
11984|Mithaka Formation|underlies|4859|Cravens Peak beds|unconformity|
20540|Woogaroo Subgroup|overlies|4885|Cressbrook Creek Group|unconformity|
8240|Hector Tuff|underlies|4893|Cribb Conglomerate|not specified|
18248|Tivoli Formation|overlies|4893|Cribb Conglomerate|not specified|
11297|Maria Formation|overlies|4911|Crocker Formation|conformity|
6432|Ewen Granite|underlies|27755|Cromwell Metabasalt Member|unconformity|
25158|Leander Quartzite|underlies|27755|Cromwell Metabasalt Member|not specified|
10337|Lena Quartzite Member|overlies|27755|Cromwell Metabasalt Member|conformity|
12768|Mount Guide Quartzite|underlies|27755|Cromwell Metabasalt Member|not specified|
25720|Halls Reward Metamorphics|underlies|27382|Crooked Creek Conglomerate|unconformity|Locally, and faulted against.
25723|Judea Formation|underlies|27382|Crooked Creek Conglomerate|unconformity|
23931|Quinton Formation|overlies|27382|Crooked Creek Conglomerate|conformity|
28021|O'Lane Formation|underlies|28022|Crosbie Formation|conformity|
13528|Murphy Metamorphics|underlies|37729|Crow Formation|not specified|
2963|Bundamba Group|overlies|4958|Crows Nest Granite|unconformity|
11031|Main Range Volcanics|overlies|4958|Crows Nest Granite|unconformity|
6300|Etheridge Group|underlies|4968|Croydon Volcanic Group|not specified|
27438|Inorunie Group|overlies|4968|Croydon Volcanic Group|unconformity|
28247|Langlovale Group|underlies|4968|Croydon Volcanic Group|not specified|
13823|Nappamerri Group|underlies|4976|Cuddapan Formation|unconformity|
15442|Poolowanna Formation|overlies|4976|Cuddapan Formation|unconformity|
26283|Tinchoo Formation|underlies|4976|Cuddapan Formation|not specified|
8404|Hodgkinson Formation|underlies|4985|Culgar Basalt|unconformity|
25820|Burdekin Formation|underlies|4999|Cultivation Gully Formation|conformity|
27391|Dotswood Group|overlies|4999|Cultivation Gully Formation|not specified|
19058|Vanneck Formation|overlies|4999|Cultivation Gully Formation|unconformity|
6300|Etheridge Group|underlies|24894|Cumberland Range Volcanic Group|not specified|
2321|Border Waterhole Formation|underlies|5070|Currant Bush Limestone|conformity|
8675|Inca Formation|underlies|5070|Currant Bush Limestone|not specified|
156|Agnes Water Volcanics|overlies|5093|Curtis Island Group|not specified|
27670|Aranbanga Volcanic Group|overlies|5093|Curtis Island Group|not specified|
14207|Nogo beds|underlies|38868|Cynthia beds|unconformity|
15540|Precipice Sandstone|overlies|38868|Cynthia beds|not specified|
41780|Whelan Creek Volcanics|is intruded by|33148|Dacey Granite||
7945|Gympie Group|underlies|5124|Dadamarine Rhyolite|unconformity|
12910|Mount Marcella Volcanics|underlies|5124|Dadamarine Rhyolite|unconformity|
4733|Corkscrew Rhyolite|overlies|23527|Dagworth Andesite|conformity|
23963|Shamrock Rhyolite|underlies|23527|Dagworth Andesite|conformity|
73613|Duckpond Road Metamorphics|is intruded by|73614|Dahls Hill Complex||
73612|Gaythorn Metamorphics|is intruded by|73614|Dahls Hill Complex||
2891|Bulldog Shale|underlies|25688|Dalhousie Formation|not specified|
14592|Oodnadatta Formation|underlies|25688|Dalhousie Formation|not specified|
7197|Gilbert River Formation|overlies|5157|Dalrymple Sandstone|conformity|
14246|Normanby Formation|underlies|5157|Dalrymple Sandstone|unconformity|
27670|Aranbanga Volcanic Group|is equivalent to|33424|Dangore Volcanics||
27075|Bernecker Creek Formation|underlies|26300|Daniel Creek Formation|conformity|
27285|Corbett Formation|overlies|26300|Daniel Creek Formation|not specified|
27080|Dead Horse Metabasalt|overlies|26300|Daniel Creek Formation|conformity|
16348|Roseneath Shale|underlies|5198|Daralingie Formation|not specified|
18357|Toolachee Formation|overlies|5198|Daralingie Formation|disconformity|
7197|Gilbert River Formation|overlies|27758|Dargalong Metamorphics|unconformity|
22693|Pratt Volcanics|overlies|27758|Dargalong Metamorphics|unconformity|
4730|Corinda Formation|overlies|5228|Darra Formation|not specified|
4749|Corrie Member|underlies|5263|Datson Member|conformity|
17583|Swift Formation|overlies|5263|Datson Member|conformity|
27285|Corbett Formation|overlies|27080|Dead Horse Metabasalt|conformity|
26300|Daniel Creek Formation|underlies|27080|Dead Horse Metabasalt|conformity|
28243|Betts Creek beds|overlies|21634|Deep Water Creek Granophyre|not specified|Scattered outliers overlie
1084|Barambah Basalt|overlies|5338|Degilbo Granite|unconformity|
4727|Corella Formation|underlies|5341|Deighton Quartzite|unconformity|
41263|Cheltenham Creek Granite|intrudes|77829|Delubra Gabbro||
13853|Narayen beds|is intruded by|77829|Delubra Gabbro||
13738|Namur Sandstone|overlies|76024|Depot Glen Formation|unconformity|
5470|Digby Formation|underlies|5391|Deriah Formation|not specified|
13831|Napperby Formation|underlies|5391|Deriah Formation|not specified|
15676|Purlawaugh Formation|overlies|5391|Deriah Formation|unconformity|
36486|O'Briens Creek Microgranite|is intruded by|77813|Desert Creek Granite||
77806|Rose Creek Granite|intrudes|77813|Desert Creek Granite||
36107|White Springs Supersuite|is intruded by|77813|Desert Creek Granite||
8675|Inca Formation|underlies|5439|Devoncourt Limestone|unconformity|
14454|O'Hara Shale|overlies|5439|Devoncourt Limestone|conformity|
15420|Pomegranate Limestone|overlies|5439|Devoncourt Limestone|conformity|
16164|Roaring Siltstone|underlies|5439|Devoncourt Limestone|conformity|
16743|Selwyn Range Limestone|overlies|5439|Devoncourt Limestone|conformity|
13831|Napperby Formation|overlies|5470|Digby Formation|disconformity|
15452|Porcupine Formation|underlies|5470|Digby Formation|not specified|
16054|Rewan Group|is equivalent to|5470|Digby Formation||
19589|Watermark Formation|underlies|5470|Digby Formation||
29759|Sugarbag Creek Quartzite|overlies|28100|Dinah Formation|conformity|
26744|Moah Creek beds|underlies|5514|Dinner Creek Conglomerate|not specified|
13932|Native Cat Andesite|overlies|5514|Dinner Creek Conglomerate|unconformity|
16306|Rookwood Volcanics|underlies|5514|Dinner Creek Conglomerate|disconformity|
23435|Bulgeri Formation|overlies|27675|Dip Creek Limestone|unconformity|
14851|Papilio Mudstone|overlies|27675|Dip Creek Limestone|conformity|
27653|Shield Creek Formation|underlies|27675|Dip Creek Limestone|disconformity|
26282|Tank Creek Sandstone|underlies|27675|Dip Creek Limestone|conformity|
24052|Turrets Formation|overlies|27675|Dip Creek Limestone|unconformity|
25005|Gilberton Formation|underlies|5534|Dismal Creek Dacite|unconformity|
11031|Main Range Volcanics|overlies|5547|Djuan Tonalite|unconformity|
17861|Tarong beds|overlies|5547|Djuan Tonalite|unconformity|
21791|Fisherman Rhyolite|underlies|21673|Djungan Volcanic Subgroup|unconformity|
23117|Wakara Volcanic Subgroup|overlies|21673|Djungan Volcanic Subgroup|not specified|
11983|Mitchiebo Volcanics|overlies|24248|Don Creek Sandstone|conformity|
13528|Murphy Metamorphics|underlies|24248|Don Creek Sandstone|unconformity|
23914|Poley Cow Formation|overlies|24924|Donaldsons Well Volcanic Member|unconformity|
3008|Bungil Formation|underlies|5593|Doncaster Member||
3284|Cadna-owie Formation|underlies|5593|Doncaster Member|disconformity|
4721|Coreena Member|overlies|5593|Doncaster Member|conformity|gradational, and disconformity
9023|Jones Valley Member|overlies|5593|Doncaster Member|not specified|
8404|Hodgkinson Formation|underlies|27981|Doolan Creek Rhyolite|unconformity|
24864|Constance Sandstone|overlies|5619|Doomadgee Formation|angular unconformity|
12886|Mount Les Siltstone|underlies|5619|Doomadgee Formation|disconformity|
19228|Walford Dolomite|underlies|5619|Doomadgee Formation|disconformity|
3270|Cadelga Limestone|is interbedded with|5622|Doonbara Formation||
6287|Etadunna Formation|is equivalent to|5622|Doonbara Formation||tentatively correlated base of Doonbara Fm (Wopfner, 1974)
13707|Namba Formation|is equivalent to|5622|Doonbara Formation||tentatively correlated (Wopfner, 1974)
23342|Arrabury Formation|underlies|5627|Doonmulla Member|unconformity|
25924|Gilpeppee Member|overlies|5627|Doonmulla Member|conformity|
24109|Wimma Sandstone Member|underlies|5627|Doonmulla Member|not specified|
19265|Wallangarra Volcanics|is intruded by|41585|Dormans Flat Granite||
23555|Dosey Limestone|underlies|23555|Dosey Limestone|not specified|
23736|Lomandra Limestone|underlies|23555|Dosey Limestone|not specified|
14851|Papilio Mudstone|overlies|23555|Dosey Limestone|not specified|
17386|Storm Hill Sandstone|underlies|23555|Dosey Limestone|conformity|
6516|Fanning River Group|underlies|27391|Dotswood Group|unconformity|locally conformably.
27810|Keelbottom Group|overlies|27391|Dotswood Group|conformity|
25318|Myrtlevale Formation|overlies|27391|Dotswood Group|conformity|
7245|Gin Creek Granite|intrudes|24253|Double Crossing Metamorphics||
26115|Pyri Pyri Granite|intrudes|5652|Double Mountain Volcanics||
16848|Shoalwater Formation|underlies|5652|Double Mountain Volcanics|unconformity|
401|Anakie Metamorphic Group|underlies|5661|Douglas Creek Limestone|unconformity|
27911|Theresa Creek Volcanics|overlies|5661|Douglas Creek Limestone|not specified|
16267|Rolling Downs Group|overlies|32375|Drildool beds|conformity|
28021|O'Lane Formation|overlies|28020|Drovers Lagoon Formation|conformity|
27990|Olkolo Formation|underlies|28020|Drovers Lagoon Formation|conformity|
17551|Surprise Creek Formation|underlies|38037|Drummond Formation|unconformity|
845|Back Creek Group|underlies|5734|Duaringa Formation|not specified|
28230|Joe Joe Group|overlies|5739|Ducabrook Formation|unconformity|
17296|Star of Hope Formation|underlies|5739|Ducabrook Formation|conformity|
6106|Elliott Formation|overlies|5749|Duckinwilla Group|unconformity|
25933|Grahams Creek Formation|overlies|5749|Duckinwilla Group|unconformity|
24222|Coocerina Formation|overlies|5777|Dugald River Shale|not specified|
9656|Knapdale Quartzite|underlies|5777|Dugald River Shale|unconformity|Faulted against this
4859|Cravens Peak beds|is equivalent to|5784|Dulcie Sandstone||
9394|Kelly Creek Formation|underlies|5784|Dulcie Sandstone|unconformity|
14235|Nora Formation|underlies|5784|Dulcie Sandstone|unconformity|
19265|Wallangarra Volcanics|underlies|5829|Dundee Rhyodacite|unconformity|
5470|Digby Formation|overlies|5840|Dunedoo Formation|not specified|
72798|Foyle Volcanics|overlies|5853|Dunstable Volcanics||
25477|Silver Hills Volcanics|overlies|5853|Dunstable Volcanics|not specified|
6386|Eurombah Formation|underlies|77107|Durabilla Formation||
24514|Taroom Coal Measures|overlies|77107|Durabilla Formation||
27755|Cromwell Metabasalt Member|overlies|5886|Dynamite Creek Member|conformity|
6432|Ewen Granite|underlies|5886|Dynamite Creek Member|unconformity|
28307|Boroston Formation|overlies|5887|Dyraaba Member|conformity|
17919|Teddy Mount Formation|underlies|5887|Dyraaba Member|conformity|
6451|Eyre Formation|overlies|73552|Easter Monday Formation|unconformity|locally
13738|Namur Sandstone|overlies|73552|Easter Monday Formation|unconformity|
332|Alsace Quartzite|overlies|5911|Eastern Creek Volcanics|not specified|
585|Argylla Formation|underlies|5911|Eastern Creek Volcanics|unconformity|
4727|Corella Formation|overlies|5911|Eastern Creek Volcanics|unconformity|
25158|Leander Quartzite|underlies|5911|Eastern Creek Volcanics|conformity|
28675|Leichhardt Volcanics|underlies|5911|Eastern Creek Volcanics|unconformity|
12768|Mount Guide Quartzite|underlies|5911|Eastern Creek Volcanics|conformity|
12822|Mount Isa Group|overlies|5911|Eastern Creek Volcanics|not specified|
13635|Myally Subgroup|overlies|5911|Eastern Creek Volcanics|unconformity|
19007|Urquhart Shale|overlies|5911|Eastern Creek Volcanics|not specified|
7486|Gold Creek Volcanics|underlies|33173|Echo Sandstone|unconformity|
8388|Hobblechain Rhyolite|underlies|33173|Echo Sandstone|not specified|
9292|Karns Dolomite|overlies|33173|Echo Sandstone|unconformity|
20358|Wollogorang Formation|underlies|33173|Echo Sandstone|unconformity|
27637|Ballynure Rhyolite|underlies|23571|Edmonds Creek Rhyolite|conformity|
23780|McLennons Creek Rhyolite|overlies|23571|Edmonds Creek Rhyolite|conformity|
14207|Nogo beds|is intruded by|26533|Eidsvold Complex||and hornfelsed
35393|Bromley Hills Formation|underlies|24945|Eight Mile Creek beds|conformity|
11255|Marburg Subgroup|overlies|24945|Eight Mile Creek beds|unconformity|
16903|Silverwood Group|underlies|24945|Eight Mile Creek beds|unconformity|
39611|Lyndbrook Complex|overlies|6018|Einasleigh Metamorphics||
18824|Undara Basalt|overlies|6018|Einasleigh Metamorphics|unconformity|
28243|Betts Creek beds|overlies|35080|Elimeek Volcanics|not specified|
27361|Cape River Metamorphics|underlies|35080|Elimeek Volcanics|not specified|
28736|McBride Basalt|overlies|28530|Elizabeth Creek Granite|unconformity|
27914|Tiger Hill Microgranite|overlies|28530|Elizabeth Creek Granite|not specified|Grades upwards into this unit.
18824|Undara Basalt|overlies|28530|Elizabeth Creek Granite|unconformity|
92|Adam Shale|overlies|6073|Elkera Formation|unconformity|
7690|Grant Bluff Formation|underlies|6073|Elkera Formation|conformity|
12476|Mount Baldwin Formation|overlies|6073|Elkera Formation|disconformity|
23653|Horse Pocket Volcanics|underlies|28142|Ellenvale beds|unconformity|
23817|Mount Douglas Formation|underlies|28142|Ellenvale beds|unconformity|
37021|Elliott Surface|overlies|6106|Elliott Formation|not specified|
11409|Maryborough Formation|underlies|6106|Elliott Formation|unconformity|
18119|Tiaro Coal Measures|underlies|6106|Elliott Formation|not specified|
7690|Grant Bluff Formation|overlies|6118|Elyuah Formation|conformity|
5829|Dundee Rhyodacite|overlies|6143|Emmaville Volcanics|not specified|
8269|Hells Gate Rhyolite|underlies|6188|Engow Member|disconformity|
11380|Marshs Creek Formation|overlies|6188|Engow Member|disconformity|
13586|Murteree Shale|underlies|6221|Epsilon Formation|conformity|
16348|Roseneath Shale|overlies|6221|Epsilon Formation|conformity|
11031|Main Range Volcanics|overlies|6265|Esk Formation|unconformity|
11343|Maronghi Creek beds|underlies|6265|Esk Formation|unconformity|
13946|Neara Volcanics|underlies|6265|Esk Formation|conformity|
17861|Tarong beds|overlies|6265|Esk Formation|unconformity|
24432|Nonda Granite|overlies|6279|Esmeralda Granite|not specified|
4968|Croydon Volcanic Group|is intruded by|31455|Esmeralda Supersuite||comagmatic
6300|Etheridge Group|is intruded by|31455|Esmeralda Supersuite||
27438|Inorunie Group|overlies|31455|Esmeralda Supersuite|not specified|
28247|Langlovale Group|is intruded by|31455|Esmeralda Supersuite||
10002|Lady Loretta Formation|overlies|6282|Esperanza Formation|not specified|
14857|Paradise Creek Formation|underlies|6282|Esperanza Formation|not specified|
7690|Grant Bluff Formation|overlies|70576|Esther Granite|unconformity|
5622|Doonbara Formation|is equivalent to|6287|Etadunna Formation||tentatively with base of Etadunna Formation (Wopfner, 1974)
6451|Eyre Formation|underlies|6287|Etadunna Formation|not specified|
13707|Namba Formation|is equivalent to|6287|Etadunna Formation||lateral equivalent  (Wopfner, 1974)
4859|Cravens Peak beds|overlies|25899|Ethabuka Sandstone|unconformity|
8476|Hooray Sandstone|overlies|25899|Ethabuka Sandstone|unconformity|
11984|Mithaka Formation|underlies|25899|Ethabuka Sandstone|conformity|
15428|Poodyea Formation|overlies|25899|Ethabuka Sandstone|unconformity|
4968|Croydon Volcanic Group|overlies|6300|Etheridge Group|not specified|
28247|Langlovale Group|overlies|6300|Etheridge Group|unconformity|
26245|Yataga Granodiorite|intrudes|6300|Etheridge Group||thermal metamorphic aureole
3190|Bury Limestone|underlies|6319|Etonvale Formation|unconformity|
4512|Cooladdi Dolomite|underlies|6319|Etonvale Formation|not specified|
23730|Lissoy Sandstone|underlies|6319|Etonvale Formation|unconformity|
10583|Log Creek Formation|underlies|6319|Etonvale Formation|not specified|
7197|Gilbert River Formation|overlies|6356|Eulo Queen Group|conformity|
77107|Durabilla Formation|overlies|6386|Eurombah Formation||
8610|Hutton Sandstone|underlies|6386|Eurombah Formation|conformity|
19303|Walloon Coal Measures|overlies|6386|Eurombah Formation|conformity|Also interfingers.
19254|Wallaby beds|overlies|37372|Eurydesma beds|unconformity|
3991|Chillingham Volcanics|underlies|24966|Evans Head Coal Measures|unconformity|
15784|Raceview Formation|overlies|24966|Evans Head Coal Measures|not specified|
3691|Carriers Well Formation|overlies|6414|Everetts Creek Volcanics|conformity|
33435|Chahpingah Meta-Igneous Complex|underlies|6416|Evergreen Formation|unconformity|
8610|Hutton Sandstone|overlies|6416|Evergreen Formation|not specified|
15540|Precipice Sandstone|underlies|6416|Evergreen Formation|conformity|
15073|Perry Creek Formation|underlies|28542|Ewan Formation|not specified|
27228|Running River Metamorphics|underlies|28542|Ewan Formation|not specified|
5911|Eastern Creek Volcanics|overlies|6432|Ewen Granite||also locally intruded.
13635|Myally Subgroup|is intruded by|6432|Ewen Granite||
17565|Suttor Formation|overlies|6440|Exevale Formation|not specified|
1944|Blenheim Formation|underlies|29268|Exmoor Formation|conformity|
27159|Glenidal Formation|underlies|6447|Expedition Sandstone||
16860|Showgrounds Sandstone|is equivalent to|6447|Expedition Sandstone||
2891|Bulldog Shale|underlies|6451|Eyre Formation|unconformity|
5622|Doonbara Formation|overlies|6451|Eyre Formation|unconformity|
6287|Etadunna Formation|overlies|6451|Eyre Formation|unconformity|
13707|Namba Formation|overlies|6451|Eyre Formation|disconformity|
14592|Oodnadatta Formation|underlies|6451|Eyre Formation|unconformity|
16267|Rolling Downs Group|underlies|6451|Eyre Formation|unconformity|
20268|Winton Formation|underlies|6451|Eyre Formation|disconformity|
25817|Bulimba Formation|is equivalent to|6500|Fairview Gravel||
16267|Rolling Downs Group|underlies|6500|Fairview Gravel|unconformity|
3148|Burrum Coal Measures|underlies|27772|Fairymead beds|not specified|
75184|Gooburrum Clay|overlies|27772|Fairymead beds|conformity|
15032|Pemberton Grange Basalt|underlies|27772|Fairymead beds|not specified|
27391|Dotswood Group|overlies|6516|Fanning River Group|conformity|
19058|Vanneck Formation|overlies|6516|Fanning River Group|not specified|
37738|Accident Subgroup|overlies|6631|Fickling Group|unconformity|
