Related Stratno | Related unit name | Relation Type | Related Stratno | Stratigraphic Name |Contact Type | Comments  
15694|Pyalong Granite|intrudes|73488|Rainy Creek Porphyry||
36860|Castor Oil Lava|overlies|29719|Rankin Road Ignimbrite|not specified|
22023|Jellung Ignimbrite|overlies|29719|Rankin Road Ignimbrite|not specified|
28634|Kanmantoo Group|is intruded by|15851|Rathjen Gneiss||
22379|Moores Ford Andesite|overlies|30546|Raymond Falls Lava|not specified|
16896|Silverband Formation|overlies|30429|Red Man Bluff Subgroup|conformity|
37525|Bindaree Formation|is equivalent to|69032|Refrigerator Gap Dacite||in part
3322|Calivil Formation|overlies|16036|Renmark Group|not specified|
6363|Eumeralla Formation|underlies|16036|Renmark Group|not specified|
37620|Glenloth Suite|underlies|16036|Renmark Group|not specified|
7672|Grampians Group|underlies|16036|Renmark Group|not specified|
13544|Murray Group|overlies|16036|Renmark Group|not specified|
14685|Otway Group|underlies|16036|Renmark Group|not specified|
22711|Pyrenees Formation|underlies|16036|Renmark Group|not specified|
39879|Rocklands Volcanic Group|underlies|16036|Renmark Group|not specified|
18976|Urana Formation|underlies|16036|Renmark Group|unconformity|
20670|Wunghnu Group|overlies|16036|Renmark Group|not specified|
24743|Bolinda Shale|overlies|25442|Riddell Sandstone|conformity|
2543|Bridgewater Formation|overlies|16110|Ripon Calcrete|not specified|
2543|Bridgewater Formation|underlies|16110|Ripon Calcrete|not specified|
3026|Bungunnia Limestone|underlies|16110|Ripon Calcrete|not specified|
2750|Buchan Caves Limestone|overlies|34865|Roadsend Formation|not specified|
12687|Mount Elizabeth Granodiorite|underlies|34865|Roadsend Formation|not specified|
9552|Kilgower Member|underlies|16160|Roaring Mag Member|not specified|
7400|Glenelg River Metamorphic Complex|underlies|39879|Rocklands Volcanic Group|nonconformity|
7672|Grampians Group|underlies|39879|Rocklands Volcanic Group|unconformity|
37331|Nargoon Group|underlies|39879|Rocklands Volcanic Group|unconformity|
98|Adaminaby Group|underlies|16213|Rockley Volcanics|not specified|
11561|McLarty Limestone Member|underlies|30541|Rocky Camp Limestone Member|not specified|
7511|Goldie Chert|underlies|37591|Romsey Subgroup|conformity|Sharp contact
98|Adaminaby Group|underlies|33387|Rosemeath Formation|unconformity|
9003|Johanna River Sand|overlies|16373|Rotten Point Sand|not specified|
32297|Kate Shale|overlies|32296|Roundhead Member||
29131|Werribee Formation|underlies|16400|Rowsley Formation|unconformity|
6363|Eumeralla Formation|is equivalent to|16454|Runnymede Formation||
7107|Gellibrand Marl|underlies|25457|Rutledge Marl Member|not specified|
36202|Castlemaine Group|overlies|23952|Saint Arnaud Group|not specified|
7672|Grampians Group|overlies|23952|Saint Arnaud Group||
19980|Wickliffe Rhyolite|overlies|23952|Saint Arnaud Group||
2543|Bridgewater Formation|underlies|16542|Saint Kilda Formation||
15448|Pooraka Formation|underlies|16542|Saint Kilda Formation|not specified|
16717|Seaspray Group|underlies|16557|Sale Group|not specified|
444|Anglesea Formation|overlies|36797|Salt Creek Formation|not specified|
2245|Boonah Formation|underlies|36797|Salt Creek Formation|not specified|
24102|Wibenduck Limestone|overlies|16626|Sardine Conglomerate|not specified|
21889|Gordon Creek Ignimbrite|overlies|22824|Scorpion Creek Sandstone|not specified|
22890|Statham Ignimbrite|underlies|22824|Scorpion Creek Sandstone|not specified|
9854|Kuark Metamorphic Complex|is intruded by|37596|Scrubby Flat Gabbro||
10217|Latrobe Group|underlies|16717|Seaspray Group|not specified|
12392|Morwell Formation|is equivalent to|16717|Seaspray Group||
16557|Sale Group|overlies|16717|Seaspray Group|not specified|
20769|Yallourn Formation|is equivalent to|16717|Seaspray Group||
27761|Donnellys Creek Siltstone|underlies|16765|Serpentine Creek Sandstone|not specified|
22481|Murderers Hill Siltstone|overlies|16765|Serpentine Creek Sandstone|conformity|
30441|Moora Moora Sandstone|overlies|30439|Serra Sandstone||
16896|Silverband Formation|underlies|30439|Serra Sandstone|not specified|
38291|Newer Volcanic Group|is equivalent to|16777|Seven Creeks Basalt||
34889|Blackfellows Flat Conglomerate|underlies|34886|Shanahan Sandstone|not specified|
98|Adaminaby Group|is intruded by|16803|Shannons Flat Granodiorite||
22456|Mountain Chief Andesite|underlies|22836|Sheepyard Flat Boninite|not specified|
30342|Larsen Creek Ignimbrite|underlies|37598|Sheevers Spur Ignimbrite|conformity|
37710|Colbinabbin Diorite|intrudes|30463|Sheoak Gully Boninite||
30462|Lazy Bar Andesite|overlies|30463|Sheoak Gully Boninite|not specified|
13220|Mount William Metabasalt|overlies|30463|Sheoak Gully Boninite|not specified|
76928|Balmattum Basalt|underlies|25474|Shepparton Formation||
3322|Calivil Formation|underlies|25474|Shepparton Formation|disconformity|
19893|White Hills Gravel|underlies|25474|Shepparton Formation|disconformity|
6363|Eumeralla Formation|underlies|16826|Sherbrook Group|not specified|
14685|Otway Group|underlies|16826|Sherbrook Group|unconformity|
14994|Pebble Point Formation|overlies|16826|Sherbrook Group|unconformity|
19406|Wangerrip Group|overlies|16826|Sherbrook Group|unconformity|
73296|Shipwreck Supersequence|underlies|73297|Sherbrook Supersequence|disconformity|
73298|Wangerrip Supersequence|overlies|73297|Sherbrook Supersequence|unconformity|
73285|Eumeralla Supersequence|underlies|73296|Shipwreck Supersequence|unconformity|A major unconformity separates this sequence from the underlying Eumeralla Supersequence.
73297|Sherbrook Supersequence|overlies|73296|Shipwreck Supersequence|disconformity|
30435|Major Mitchell Sandstone|underlies|16896|Silverband Formation||
30438|Mount Difficult Subgroup|overlies|16896|Silverband Formation|not specified|
30439|Serra Sandstone|overlies|16896|Silverband Formation|not specified|
24785|Bullung Siltstone|underlies|16928|Sinclair Valley Sandstone|conformity|
18076|Thomson Siltstone|overlies|16928|Sinclair Valley Sandstone|conformity|
19921|Whitelaw Siltstone|overlies|16928|Sinclair Valley Sandstone|not specified|
1415|Belfast Mudstone|underlies|16984|Skull Creek Mudstone|not specified|
14374|Nullawarre Greensand|underlies|16984|Skull Creek Mudstone|not specified|
14730|Paaratte Formation|overlies|16984|Skull Creek Mudstone|not specified|
26944|Timboon Sandstone|overlies|16984|Skull Creek Mudstone|not specified|
75714|Bryce Plain Basalt|overlies|17054|Snowy Plains Formation|unconformity|
12867|Mount Kent Conglomerate|underlies|17054|Snowy Plains Formation|angular unconformity|
2754|Buchan Group|overlies|28138|Snowy River Volcanic Group|conformity|
98|Adaminaby Group|underlies|17075|Sofala Volcanics|conformity|
24504|Stauro Gully Shale|underlies|24499|Split Hill Sandstone|conformity|
28232|Chintin Formation|overlies|26146|Springfield Sandstone|conformity|
5327|Deep Creek Siltstone|underlies|26146|Springfield Sandstone|conformity|
37535|Cobbler Rhyolite|underlies|68447|Staircase Ignimbrite|not specified|
21860|Glen Shiel Ignimbrite|overlies|22890|Statham Ignimbrite|not specified|
27525|Nunniong Granodiorite|underlies|22890|Statham Ignimbrite|not specified|
22824|Scorpion Creek Sandstone|overlies|22890|Statham Ignimbrite|not specified|
23240|Wombargo Subgroup|underlies|22890|Statham Ignimbrite|not specified|
36202|Castlemaine Group|overlies|24504|Stauro Gully Shale|not specified|
7511|Goldie Chert|underlies|24504|Stauro Gully Shale|not specified|
24354|Lano Gully Sandstone|underlies|24504|Stauro Gully Shale|conformity|
24499|Split Hill Sandstone|overlies|24504|Stauro Gully Shale|conformity|
3361|Calton Hill Sandstone Member|overlies|23993|Stockdale Conglomerate Member|not specified|
27047|Lintons Creek Conglomerate Member|underlies|23993|Stockdale Conglomerate Member|not specified|
37561|Holloways Formation|overlies|29694|Stonehenge Ignimbrite|not specified|
30558|Johnson Mudstone|underlies|29694|Stonehenge Ignimbrite|not specified|
23302|Yellow Waterholes Ignimbrite|underlies|29694|Stonehenge Ignimbrite|not specified|
32290|Emperor Subgroup|overlies|17440|Strzelecki Group|not specified|
25939|Gurnard Formation|overlies|17440|Strzelecki Group|not specified|
32294|Halibut Subgroup|overlies|17440|Strzelecki Group|not specified|
10217|Latrobe Group|overlies|17440|Strzelecki Group|unconformity|
19233|Walhalla Group|underlies|17440|Strzelecki Group|not specified|
5489|Dilwyn Formation|underlies|34699|Sturgess Point Member|not specified|
77690|Dog Trap Bay Sand|underlies|78584|Sturgess Sand|disconformity|
36202|Castlemaine Group|underlies|33256|Sunbury Group||
35522|Murrindindi Supergroup|overlies|33256|Sunbury Group|not specified|
23907|Pinnak Sandstone|underlies|24002|Sunlight Creek Formation|conformity|
19441|Warbisco Shale|overlies|24002|Sunlight Creek Formation|conformity|
27329|Batesford Limestone|overlies|17559|Sutherland Creek Sand|conformity|
11187|Mannum Formation|overlies|31507|Swan Reach Dolomite Member|not specified|
11187|Mannum Formation|underlies|31507|Swan Reach Dolomite Member|not specified|
19739|Wentworth Group|underlies|17618|Tabberabbera Formation|not specified|
37584|Murtagh Creek Ignimbrite|overlies|37604|Tabor Volcanics|conformity|
7269|Gippsland Limestone|underlies|26924|Tambo River Formation|not specified|
8906|Jemmys Point Formation|overlies|26924|Tambo River Formation|not specified|
12337|Morkalla Formation|overlies|27581|Taparoo Sandstone|not specified|
29708|Crohn Granite|underlies|30050|Tara Range Subgroup|not specified|
2750|Buchan Caves Limestone|underlies|30542|Taravale Marlstone|conformity|
26788|Murrindal Limestone|overlies|30542|Taravale Marlstone|not specified|
15448|Pooraka Formation|overlies|17851|Taringa Formation||
14578|Omeo Metamorphic Complex|underlies|34827|Teapot Creek Formation|unconformity|
23907|Pinnak Sandstone|underlies|34827|Teapot Creek Formation|not specified|
15316|Platina Siltstone Member|overlies|17927|Telbit Sandstone Member|conformity|
18076|Thomson Siltstone|underlies|17927|Telbit Sandstone Member|conformity|
34782|Gariwerd Sandstone|overlies|30430|Thermopylae Conglomerate||
25864|Cowombat Siltstone|overlies|18080|Thorkidaan Volcanics|not specified|
24268|Enano Group|overlies|18080|Thorkidaan Volcanics|not specified|
27289|Gibsons Folly Formation|overlies|18080|Thorkidaan Volcanics|not specified|
10224|Latrobe Valley Group|is interbedded with|76919|Thorpdale Volcanic Group||
33943|Wonthaggi Formation|underlies|76919|Thorpdale Volcanic Group|unconformity|
14553|Olney Formation|overlies|18106|Thule Granite|not specified|
98|Adaminaby Group|underlies|18134|Tidbinbilla Quartzite|not specified|
23302|Yellow Waterholes Ignimbrite|overlies|30554|Timbarra Subgroup|not specified|
5489|Dilwyn Formation|overlies|26944|Timboon Sandstone|unconformity|
68588|Massacre Shale|overlies|26944|Timboon Sandstone|not specified|
14730|Paaratte Formation|underlies|26944|Timboon Sandstone|not specified|
14994|Pebble Point Formation|overlies|26944|Timboon Sandstone||
16984|Skull Creek Mudstone|underlies|26944|Timboon Sandstone|not specified|
34872|Carriage Range Ignimbrite|underlies|34871|Tin Pot Ignimbrite|not specified|
34870|Quindalup Ignimbrite|overlies|34871|Tin Pot Ignimbrite|not specified|
30282|Undowah Siltstone|underlies|18250|Toaks Creek Conglomerate|conformity|
35960|Avon Supergroup|overlies|26950|Tolmie Igneous Complex|not specified|
25757|Akuna Mudstone|underlies|33677|Tombong Formation|conformity|
11705|Merriangaah Siltstone|overlies|33677|Tombong Formation|unconformity|
35139|Ryans Creek Ignimbrite|underlies|35141|Toombullup Ignimbrite|not specified|
2543|Bridgewater Formation|overlies|74176|Topgallant Sand|not specified|
2556|Brighton Group|overlies|18441|Torquay Group|not specified|
36796|Demons Bluff Group|underlies|18441|Torquay Group|disconformity|
7107|Gellibrand Marl|underlies|18441|Torquay Group|not specified|
98|Adaminaby Group|is intruded by|18477|Touga Granite||
2013|Blueys Creek Formation|underlies|27245|Towanga Sandstone|unconformity|
24268|Enano Group|overlies|27245|Towanga Sandstone|disconformity|
18080|Thorkidaan Volcanics|underlies|27245|Towanga Sandstone|not specified|
24418|Nanapundah Tuff|underlies|24532|Towanway Tuff|not specified|
9458|Kerang Sand Member|underlies|18525|Tragowel Member|not specified|
29205|Devils Den Conglomerate|underlies|23045|Trendale Formation|not specified|
7097|Gelantipy Ignimbrite|overlies|23045|Trendale Formation|unconformity|
98|Adaminaby Group|underlies|29502|Triangle Formation|conformity|
1474|Bendoc Group|underlies|29502|Triangle Formation|not specified|
98|Adaminaby Group|underlies|31015|Tucklan Formation|not specified|
2556|Brighton Group|overlies|18657|Tullamarine Basalt||
29205|Devils Den Conglomerate|overlies|18661|Tulloch Ard Ignimbrite|not specified|
21665|Dingo Hill Lava|overlies|18661|Tulloch Ard Ignimbrite|not specified|
12244|Moonkan Ignimbrite|overlies|18661|Tulloch Ard Ignimbrite|not specified|
22890|Statham Ignimbrite|overlies|18661|Tulloch Ard Ignimbrite|not specified|
98|Adaminaby Group|is intruded by|75933|Tullyangela Granite||
41186|Glendara Granite|overlies|33132|Tuloona Granodiorite|not specified|
24985|Flounder Formation|underlies|18729|Turrum Formation|not specified|
25939|Gurnard Formation|overlies|18729|Turrum Formation|not specified|
10217|Latrobe Group|underlies|18729|Turrum Formation||
19893|White Hills Gravel|overlies|37787|Two Eyed Creek Granodiorite|not specified|
1423|Bellbird Creek Formation|overlies|18746|Twofold Bay Formation|not specified|
34021|Rintoul Creek Formation|overlies|29084|Tyers Conglomerate|not specified|
33943|Wonthaggi Formation|overlies|29084|Tyers Conglomerate|not specified|
39833|Korumburra Subgroup|overlies|33942|Tyers River Subgroup|not specified|
2543|Bridgewater Formation|overlies|28298|Uley Formation|disconformity|
32392|Mitta Mitta Rhyolite|underlies|30282|Undowah Siltstone|nonconformity|
18250|Toaks Creek Conglomerate|overlies|30282|Undowah Siltstone|conformity|
3322|Calivil Formation|overlies|18976|Urana Formation|unconformity|
28128|Millewa Group|overlies|18976|Urana Formation|unconformity|
16036|Renmark Group|overlies|18976|Urana Formation|unconformity|
25474|Shepparton Formation|overlies|18976|Urana Formation|unconformity|
34880|Berrawan Conglomerate|underlies|34893|Vitric Ignimbrite Member|not specified|
1156|Barracouta Formation|is interbedded with|32295|Volador Formation||
32297|Kate Shale|overlies|32295|Volador Formation|not specified|
32298|Kingfish Formation|overlies|32295|Volador Formation||
1415|Belfast Mudstone|overlies|19163|Waarre Formation|conformity|
6363|Eumeralla Formation|underlies|19163|Waarre Formation|unconformity|
6733|Flaxman Formation|overlies|19163|Waarre Formation|conformity|
1474|Bendoc Group|overlies|32684|Wagga Group|not specified|
98|Adaminaby Group|underlies|19196|Wagonga Group|conformity|
3787|Cathedral Group|overlies|19233|Walhalla Group|conformity|
9028|Jordan River Group|underlies|19233|Walhalla Group|not specified|
17440|Strzelecki Group|overlies|19233|Walhalla Group|not specified|
26219|Wilson Creek Shale|underlies|19233|Walhalla Group|not specified|
30342|Larsen Creek Ignimbrite|overlies|30568|Wallaby Granite|unconformity|
26039|Montys Hut Formation|overlies|74748|Wallis Member|not specified|
26219|Wilson Creek Shale|underlies|74748|Wallis Member|not specified|
18525|Tragowel Member|underlies|19366|Wandella Sandstone Member||
14185|Nirranda Group|overlies|19406|Wangerrip Group|not specified|
16826|Sherbrook Group|underlies|19406|Wangerrip Group|unconformity|
73299|Nirranda Supersequence|overlies|73298|Wangerrip Supersequence|unconformity|
73297|Sherbrook Supersequence|underlies|73298|Wangerrip Supersequence|unconformity|Lower unconformity is related to 'break-up' and the initiation of seafloor spreading.
2543|Bridgewater Formation|overlies|19417|Wannaeue Formation|not specified|
2556|Brighton Group|underlies|19417|Wannaeue Formation|not specified|
4769|Costerfield Siltstone|underlies|19428|Wapentake Formation|not specified|
5213|Dargile Formation|overlies|19428|Wapentake Formation|not specified|
20800|Yan Yean Formation|overlies|19428|Wapentake Formation|not specified|
15639|Puckapunyal Formation|underlies|30544|Waranga Formation|not specified|
27334|Bell Point Limestone|overlies|19435|Waratah Limestone|disconformity|
11503|McAdam Sandstone|underlies|19435|Waratah Limestone|not specified|
98|Adaminaby Group|underlies|19441|Warbisco Shale|not specified|
25757|Akuna Mudstone|overlies|19441|Warbisco Shale|not specified|
34702|New Country Sandstone|overlies|19441|Warbisco Shale|conformity|
24002|Sunlight Creek Formation|underlies|19441|Warbisco Shale|conformity|
14553|Olney Formation|overlies|19462|Warina Sand|not specified|
41194|Coleraine Volcanic Group|overlies|37244|Warradale Tonalite|not specified|
30441|Moora Moora Sandstone|underlies|30442|Wartook Sandstone||
34782|Gariwerd Sandstone|underlies|30431|Watgania Gap Sandstone|not specified|
30432|Murray Hill Sandstone|overlies|30431|Watgania Gap Sandstone|not specified|
28720|Mansfield Group|overlies|37613|Wellington Volcanic Group|not specified|
12350|Moroka Glen Formation|underlies|37613|Wellington Volcanic Group|not specified|
41194|Coleraine Volcanic Group|overlies|37243|Wennicott Tonalite|not specified|
23907|Pinnak Sandstone|underlies|19739|Wentworth Group|not specified|
23355|Ballark Conglomerate|underlies|29131|Werribee Formation||
27329|Batesford Limestone|overlies|29131|Werribee Formation|not specified|
3322|Calivil Formation|overlies|29131|Werribee Formation||
36202|Castlemaine Group|underlies|29131|Werribee Formation||
6937|Fyansford Formation|overlies|29131|Werribee Formation|not specified|
16400|Rowsley Formation|overlies|29131|Werribee Formation|unconformity|
2543|Bridgewater Formation|overlies|19858|Whalers Bluff Formation|not specified|
8311|Heytesbury Group|underlies|19858|Whalers Bluff Formation|not specified|
13544|Murray Group|underlies|19858|Whalers Bluff Formation|disconformity|
14685|Otway Group|underlies|19858|Whalers Bluff Formation|disconformity|
73300|Heytesbury Supersequence|underlies|73301|Whalers Bluff Supersequence|unconformity|
37711|Commissioners Flat Granodiorite|overlies|19893|White Hills Gravel|not specified|
24290|Glenthompson Sandstone|underlies|19893|White Hills Gravel|not specified|
23952|Saint Arnaud Group|underlies|19893|White Hills Gravel|not specified|
2211|Boola Formation|overlies|19921|Whitelaw Siltstone|not specified|
6016|Eildon Sandstone|overlies|19921|Whitelaw Siltstone|conformity|
16928|Sinclair Valley Sandstone|underlies|19921|Whitelaw Siltstone|conformity|
2543|Bridgewater Formation|underlies|19958|Wiabuna Formation|not specified|
15448|Pooraka Formation|underlies|19958|Wiabuna Formation|not specified|
37271|Currie Group|overlies|37272|Wickham metamorphics|not specified|
25474|Shepparton Formation|underlies|19986|Widgelli Pedoderm|not specified|
23907|Pinnak Sandstone|underlies|20013|Wild Horse Formation|unconformity|
17618|Tabberabbera Formation|overlies|20013|Wild Horse Formation|not specified|
23217|Windarra Formation|overlies|20055|Wilkinson Creek Conglomerate|not specified|
21957|Hesket Ignimbrite|underlies|32501|Willimigongong Ignimbrite||
14255|Normanville Group|overlies|20148|Wilpena Group|unconformity|
2211|Boola Formation|underlies|26219|Wilson Creek Shale|conformity|
74887|Easts Lookout Siltstone|overlies|26219|Wilson Creek Shale|conformity|
6016|Eildon Sandstone|underlies|26219|Wilson Creek Shale|conformity|
28613|Humevale Siltstone|underlies|26219|Wilson Creek Shale|conformity|
74936|Marshall Creek Member|overlies|26219|Wilson Creek Shale|conformity|
14304|Norton Gully Sandstone|overlies|26219|Wilson Creek Shale|conformity|
19233|Walhalla Group|overlies|26219|Wilson Creek Shale|not specified|
19921|Whitelaw Siltstone|underlies|26219|Wilson Creek Shale|conformity|
74951|Woori Yallock Formation|overlies|26219|Wilson Creek Shale|conformity|
37552|Fluke Knob Ignimbrite|overlies|23217|Windarra Formation|not specified|
30558|Johnson Mudstone|overlies|23217|Windarra Formation|not specified|
37566|Kanni Ignimbrite|overlies|23217|Windarra Formation|not specified|
23907|Pinnak Sandstone|underlies|23217|Windarra Formation|unconformity|
22890|Statham Ignimbrite|overlies|23217|Windarra Formation|not specified|
20055|Wilkinson Creek Conglomerate|underlies|23217|Windarra Formation|not specified|
9330|Katnook Sandstone|underlies|20219|Windermere Sandstone Member|unconformity|
22372|Moomowroong Sand|overlies|23229|Wiridjil Gravel|not specified|Also interfingers.
14685|Otway Group|underlies|23229|Wiridjil Gravel||
22890|Statham Ignimbrite|overlies|23240|Wombargo Subgroup|not specified|
23535|Dartella Volcanic Group|overlies|20398|Wombat Creek Group|unconformity|
76940|Neerim Volcanic Group|overlies|33943|Wonthaggi Formation|unconformity|
76919|Thorpdale Volcanic Group|overlies|33943|Wonthaggi Formation|unconformity|
29084|Tyers Conglomerate|underlies|33943|Wonthaggi Formation|not specified|
16923|Simpson Sand|overlies|27954|Woodgate Gravel|conformity|
11187|Mannum Formation|underlies|31510|Woolpunda Marl Member|not specified|
30554|Timbarra Subgroup|underlies|23255|Woolshed Creek Ignimbrite|not specified|
26219|Wilson Creek Shale|underlies|74951|Woori Yallock Formation|conformity|
1918|Blanchetown Clay|underlies|20618|Woorinen Formation|not specified|
1423|Bellbird Creek Formation|underlies|20623|Worange Point Formation|not specified|
899|Bairnsdale Limestone|overlies|20658|Wuk Wuk Marl|conformity|
7269|Gippsland Limestone|underlies|20658|Wuk Wuk Marl|not specified|
26924|Tambo River Formation|overlies|20658|Wuk Wuk Marl|not specified|
13544|Murray Group|underlies|20670|Wunghnu Group|unconformity|
16036|Renmark Group|underlies|20670|Wunghnu Group|not specified|
16717|Seaspray Group|is equivalent to|20769|Yallourn Formation||
25757|Akuna Mudstone|underlies|20777|Yalmy Group|not specified|
1474|Bendoc Group|underlies|20777|Yalmy Group|not specified|
14578|Omeo Metamorphic Complex|overlies|20777|Yalmy Group|not specified|
11713|Merrimbula Group|overlies|20784|Yalwal Volcanics|not specified|
1918|Blanchetown Clay|underlies|20787|Yamba Formation|not specified|
28613|Humevale Siltstone|overlies|20800|Yan Yean Formation|conformity|
11622|Melbourne Formation|overlies|20800|Yan Yean Formation|not specified|
13026|Mount Phillipa Member|overlies|20800|Yan Yean Formation||
18976|Urana Formation|is equivalent to|73399|Yanna Tank Formation||
35971|Barangaroo Ignimbrite|overlies|40705|Yat Nat Ignimbrite|not specified|
28613|Humevale Siltstone|overlies|24139|Yea Formation|not specified|
21079|Zeally Limestone|underlies|20931|Yellow Bluff Beds||
30548|Fairy Sandstone|overlies|23302|Yellow Waterholes Ignimbrite|not specified|
30554|Timbarra Subgroup|underlies|23302|Yellow Waterholes Ignimbrite|not specified|
74848|Newham Diatomite|overlies|77292|Yungabulla Formation||
34113|Cellepora Beds|underlies|21079|Zeally Limestone|conformity|
68536|Puebla Clay Member|underlies|21079|Zeally Limestone|conformity|
20931|Yellow Bluff Beds|overlies|21079|Zeally Limestone||
